-1.000000000000000000e+00,3.188297746350769457e-01,4.917099342051673566e-02,5.045158294253827558e-01,5.516440650679668156e-01,6.289137358464419458e-02,8.133365879803295950e-01,6.219675348490654593e-02,5.639703590520970394e-02,-5.116763171429468404e-02,8.378180936824101976e-02,1.603025733641914252e+00,-7.429969531676461347e-01,-7.865709919072381984e-02,-1.086088303303458513e+00,2.193786821502419215e-02,-7.676371031460376138e-01,3.413769331818741204e-01,-5.232133177395648788e-02,2.096124400623185779e-01,-1.130295123752977776e-01,1.582618292801019413e-02,1.597045936584960968e-01,2.157765649077632297e-01,5.575198215586857353e-01,-4.206843444333150522e-02
0.000000000000000000e+00,3.188297746350769457e-01,4.958246068342466589e-02,5.057703687792334257e-01,5.158550753230956021e-01,6.286971863263818294e-02,8.133365879803295950e-01,6.219675348490654593e-02,5.639703590520970394e-02,-5.116763171429468404e-02,7.927610396348111488e-02,1.603025733641914252e+00,-7.358110108461565213e-01,-7.865709919072381984e-02,-1.086088303303458513e+00,2.189334840101703553e-02,-7.676371031460376138e-01,3.416178816639687810e-01,-5.232133177395648788e-02,2.096124400623185779e-01,-1.138301582258763461e-01,1.582618292801019413e-02,1.761730127221540487e-01,2.166595421962051737e-01,5.638982309259762404e-01,-4.195488367755610681e-02
1.000000000000000000e+02,3.198543544927411331e-01,3.735449603576314337e-02,3.145662133431955110e-01,5.638506049213931615e-01,6.376125746215283163e-02,1.133571950676542706e+00,6.219675348490654593e-02,5.639703590520970394e-02,-5.116763171429468404e-02,8.524311922924422691e-02,2.008311118084466607e+00,-7.395544407210346005e-01,-7.865709919072381984e-02,-1.086088303303458513e+00,2.189183049032989575e-02,-7.481479034461420152e-01,3.401686990749836492e-01,-5.232133177395648788e-02,2.096124400623185779e-01,-1.127382215050874853e-01,1.582618292801019413e-02,1.541013943156155641e-01,1.702737481549247422e-01,5.570044293461966500e-01,-4.209398336563097143e-02
2.000000000000000000e+02,3.188297746350769457e-01,3.484898251944689579e-02,3.260237164811800592e-01,2.846560305388329271e-01,6.286971863263818294e-02,1.579137085814269259e+00,6.219675348490654593e-02,3.187833339938958566e-02,-5.101121498704513230e-02,8.534312161801461960e-02,1.969479138956801823e+00,-4.689865997384379259e-01,-7.865709919072381984e-02,-1.086088303303458513e+00,2.193786821502419215e-02,-7.676371031460376138e-01,3.407558119716460610e-01,-5.232133177395648788e-02,2.096124400623185779e-01,-1.263336939886189336e-01,1.582618292801019413e-02,8.516878581145349847e-02,1.639395415883417861e-01,4.005656761803324528e-01,-4.203787337091033360e-02
3.000000000000000000e+02,3.273516220230680007e-01,3.120570821595185229e-02,3.274653424879909736e-01,4.051749333464187419e-01,6.287382632363504309e-02,1.581317077602055088e+00,4.625608985561599495e-02,3.187833339938958566e-02,-5.107653088560441812e-02,8.524311922924422691e-02,2.018557345194246011e+00,-4.685423006857018513e-01,-7.901852799852435161e-02,-1.086088303303458513e+00,2.185762349062143894e-02,-7.676371031460376138e-01,3.413671398555079284e-01,-5.232133177395648788e-02,2.096124400623185779e-01,-1.312869280064538069e-01,1.485167904816142408e-02,8.516878581145349847e-02,1.647660274826422133e-01,4.013396821746673671e-01,-5.672589268883262287e-02
4.000000000000000000e+02,3.188297746350769457e-01,3.531361254616798007e-02,3.055316503908426795e-01,2.320932441499611310e-01,7.021592210068181017e-02,1.579137085814269259e+00,4.625608985561599495e-02,3.184501541160516397e-02,-5.116763171429468404e-02,7.757960007161025795e-02,2.071412989325012166e+00,-3.811988002792434660e-01,-7.865709919072381984e-02,-1.086088303303458513e+00,2.193786821502419215e-02,-7.689099821870158946e-01,3.399318920152813450e-01,-4.833818635566949906e-02,1.992757419238057603e-01,-1.258561043187307049e-01,8.715232762467217675e-03,1.253316368300008143e-01,1.645232254625208501e-01,4.009759197859723012e-01,-5.758261054850087601e-02
5.000000000000000000e+02,3.174662923701932482e-01,3.484898251944689579e-02,4.553889188293373524e-01,2.320932441499611310e-01,6.369765022906945240e-02,1.754828723902867260e+00,4.625502751308867289e-02,3.188215024034764256e-02,-5.133111054053080685e-02,8.898397433230631481e-02,3.105649387533528927e+00,-3.809768192488546257e-01,-4.810033806828510616e-02,-1.086088303303458513e+00,2.193786821502419215e-02,-9.002458863618908458e-01,3.388684755412577077e-01,-5.232133177395648788e-02,1.992757419238057603e-01,-1.263336939886189336e-01,8.715232762467217675e-03,1.252948132595944619e-01,1.639395415883417861e-01,4.005656761803324528e-01,-5.672589268883262287e-02
6.000000000000000000e+02,3.188297746350769457e-01,3.484898251944689579e-02,4.551621425829661671e-01,2.572469497756358359e-01,7.360209347398184720e-02,1.092214589901853161e+00,4.625608985561599495e-02,3.187833339938958566e-02,-5.341777006469187322e-02,5.743479400491225545e-02,1.839766450476785220e+00,-3.811988002792434660e-01,-4.810033806828510616e-02,-1.086088303303458513e+00,2.637439955590848220e-02,-9.051314188841724784e-01,4.402985162811414721e-01,-5.251370140246951895e-02,1.992757419238057603e-01,-1.263336939886189336e-01,4.079200084888322773e-03,1.252948132595944619e-01,1.639395415883417861e-01,4.005656761803324528e-01,-5.672589268883262287e-02
7.000000000000000000e+02,3.188297746350769457e-01,3.484898251944689579e-02,3.413932901223080685e-01,3.067921275231766387e-01,7.360209347398184720e-02,1.092214589901853161e+00,4.625608985561599495e-02,3.187833339938958566e-02,-5.341777006469186628e-02,5.854976552636909776e-02,2.720601895189049824e+00,-3.801895789734382469e-01,-4.810033806828510616e-02,-1.086088303303458513e+00,3.182055766394228241e-02,-4.943790596313414332e-01,4.402985162811414721e-01,-5.232133177395648788e-02,1.992757419238057603e-01,-1.263336939886189336e-01,3.331306814399086387e-03,1.252948132595944619e-01,2.028320204796638937e-01,4.153984079901967830e-01,-5.672589268883262287e-02
8.000000000000000000e+02,2.495675994443583012e-01,4.232887304384969768e-02,3.737261564379347756e-01,3.067921275231766387e-01,7.374593904766701957e-02,1.092214589901853161e+00,3.107679088168870465e-02,3.187833339938958566e-02,-5.341777006469186628e-02,5.743479400491225545e-02,2.720601895189049824e+00,-3.721980026365605543e-01,-4.810033806828510616e-02,-1.086088303303458513e+00,3.182055766394228241e-02,-4.943790596313414332e-01,4.390619028452764638e-01,-5.232133177395648788e-02,1.992757419238057603e-01,-1.263336939886189336e-01,3.331306814399086387e-03,1.252948132595944619e-01,2.498188128677394371e-01,4.228147738951285040e-01,-5.672589268883262287e-02
9.000000000000000000e+02,2.490860586620380901e-01,2.874414369475651598e-02,3.737261564379347756e-01,3.066131981513392502e-01,4.147482722560266732e-02,1.092214589901853161e+00,1.876571676688222612e-02,3.187833339938958566e-02,-5.341777006469186628e-02,5.743479400491225545e-02,2.720601895189049824e+00,-3.709075102671456348e-01,-4.810033806828510616e-02,-1.086088303303458513e+00,3.176289555793632841e-02,-4.943790596313414332e-01,4.402985162811414721e-01,-5.232133177395648788e-02,1.992757419238057603e-01,-1.393499968998277161e-01,3.342073420797465541e-03,1.252948132595944619e-01,2.498188128677394371e-01,4.228147738951285040e-01,-5.644376133015429481e-02
