9.315591611100852987e-01
9.315585830609254270e-01
9.315592163503920720e-01
9.315060276869541189e-01
9.315348891827200939e-01
9.315098577068138264e-01
9.315579869847830929e-01
9.315592378052194311e-01
9.315579033079218751e-01
9.315471291029738810e-01
9.315492323050953427e-01
9.315331879554593630e-01
9.315581581948078060e-01
9.315438556793633751e-01
9.315475528794678883e-01
9.315579044629098693e-01
9.315587194844930918e-01
9.315592229630513810e-01
9.315544304062605141e-01
9.314520150704300727e-01
9.315592378177870447e-01
9.315560081642246804e-01
9.315384926463685655e-01
9.314593055195544702e-01
9.315516898979590010e-01
9.315592378177838251e-01
9.315592365825947629e-01
9.315364099033008882e-01
9.308783199798904562e-01
9.315421378786491458e-01
9.315592372790331144e-01
9.315592378177870447e-01
9.315589714208192262e-01
9.315559210178907534e-01
9.315592378177870447e-01
9.315383190972513772e-01
9.315592366026510529e-01
9.315276253549144014e-01
9.315568870704429294e-01
9.315392260058916740e-01
9.315592267228531842e-01
9.314921408755251209e-01
9.315311275744004860e-01
9.315592364969929040e-01
9.315592378177869337e-01
9.315590328384770746e-01
9.315480860801771401e-01
9.308858005418889636e-01
9.315592349979914255e-01
9.315592378177850463e-01
9.315041742046711315e-01
9.308844456662235256e-01
9.315267442857587676e-01
9.315592019524114864e-01
9.315580640443771321e-01
9.315592210939370732e-01
9.315386826947121834e-01
9.314968716031464258e-01
9.315555046696321062e-01
9.308393262683570812e-01
9.315576595446867225e-01
9.315592274507840109e-01
9.314519685322499853e-01
9.315586457208495652e-01
9.315509500241201390e-01
9.315582766266459203e-01
9.314755583468511402e-01
9.315591966097012122e-01
9.308857848299018078e-01
9.315411711242929105e-01
9.315491741036859841e-01
9.314956135256863279e-01
9.315592378177870447e-01
9.315592373842457308e-01
9.315591383280579230e-01
9.315589753162826225e-01
9.315592378174551991e-01
9.315592378177870447e-01
9.315415799557159593e-01
9.308788483650797252e-01
9.308604284728776435e-01
9.315592378176962285e-01
9.315591905691712471e-01
9.308857414613439518e-01
9.315321889197203387e-01
9.315592378177870447e-01
9.315556521890367980e-01
9.315592318123498972e-01
9.315592378177870447e-01
9.315422904984278496e-01
9.308857977148981000e-01
9.315578579043143348e-01
9.315631650877423953e-01
9.315038111224781536e-01
9.315563620240318032e-01
9.315386959217253349e-01
9.315650226779391696e-01
9.315096788106334014e-01
9.315447505359136793e-01
9.315696313503561976e-01
9.315626632368071425e-01
