-1.000000000000000000e+00,-4.348246585949995177e-03,-2.487973177293029831e-02,-6.861416400205204436e-02,1.485782666292430679e-02,-8.916609863243819545e-01,-7.409780092194305501e-02,3.114379143342124734e-01,1.829064072813757838e-02,7.552812228689097240e-02,-1.016077248129556576e+00,9.432064603556296056e-01,4.560533901820454372e-01,-2.803327143903734664e-02,3.079666476647792070e-02,-3.996787362512022046e-02,5.453430712859138468e-02,1.573749782442956935e-01,1.977603832861800012e-03,-7.114405066727254312e-02,-2.509916289267661790e-02,-2.381168331573372404e-02,8.429588276298453919e-02,3.170229744781516867e+00,-7.407365041615165957e-02,-8.166723192172556933e-01
0.000000000000000000e+00,-4.348246585949995177e-03,-2.491676316458145066e-02,-6.861416400205204436e-02,1.483108184080350438e-02,-8.916609863243819545e-01,-7.409780092194305501e-02,3.114379143342124734e-01,1.829064072813757838e-02,7.608013970861991770e-02,-1.014459167031348530e+00,9.426973334202165544e-01,4.492814437591618471e-01,-2.803327143903734317e-02,3.079666476647792070e-02,-3.996787362512022046e-02,5.453430712859137774e-02,1.573749782442956935e-01,1.977603832861800012e-03,-7.114405066727254312e-02,-2.509916289267661790e-02,-2.381168331573372057e-02,8.429588276298456695e-02,3.170229744781516867e+00,-7.407365041615165957e-02,-8.166723192172558043e-01
1.000000000000000000e+02,-4.348246585949995177e-03,-2.498072919492052776e-02,-6.041591531846902258e-02,1.484274966151714718e-02,-8.916609863243819545e-01,-7.394859456317495749e-02,3.114379143342124734e-01,1.831504688827772717e-02,6.691107226750080128e-02,-1.015786344866668856e+00,9.432064603556294946e-01,4.492814437591618471e-01,-2.803327143903734317e-02,2.209438018891937694e-02,-3.996787362512022046e-02,5.453430712859137774e-02,1.573749782442956935e-01,1.523365663394451400e-03,-6.950788779190046618e-02,-2.681193031935440521e-02,-2.392535290397151265e-02,8.429588276298456695e-02,3.170229744781516867e+00,-7.954038219048041591e-02,-8.166723192172558043e-01
2.000000000000000000e+02,-4.348246585949995177e-03,-2.498072919492052776e-02,-5.859196959989978332e-02,1.485782666292430505e-02,-8.916609863243819545e-01,-1.080757782139300932e-01,3.114379143342124734e-01,1.829064072813757838e-02,8.585470970212517872e-02,-1.011621600508876284e+00,9.432064603556294946e-01,4.492814437591618471e-01,-2.810668183578128240e-02,2.105220947253005556e-02,-3.988265520451034912e-02,6.099015602503114059e-02,1.577692180393553412e-01,1.466585892211031252e-03,-7.114405066727254312e-02,-2.623772508499525730e-02,-2.381168331573372057e-02,8.427110670546100746e-02,3.170229744781516867e+00,-8.058677691709426050e-02,-8.166723192172558043e-01
3.000000000000000000e+02,-4.340361560907017927e-03,-2.498072919492052776e-02,-2.934233175493529064e-02,1.964260243095501679e-02,-8.930707880872358340e-01,-1.080757782139300932e-01,3.114379143342124734e-01,1.829064072813757838e-02,8.585470970212517872e-02,-1.014459167031348530e+00,9.432064603556294946e-01,4.492814437591618471e-01,-2.796235136432377241e-02,2.105220947253005556e-02,-3.996787362512022046e-02,6.007296928597079949e-02,1.672602585242990159e-01,1.760621088560951515e-03,-7.114405066727254312e-02,-2.623772508499525730e-02,-2.381168331573372057e-02,8.429588276298456695e-02,3.170229744781516867e+00,-8.047200521387040673e-02,-8.129388475573608996e-01
4.000000000000000000e+02,-4.348246585949995177e-03,-2.498072919492052429e-02,-2.924840307266406494e-02,2.884332531043257847e-02,-8.916609863243819545e-01,-1.080757782139300932e-01,3.114379143342124734e-01,1.829064072813757838e-02,8.585470970212517872e-02,-1.010983433376664298e+00,9.432064603556294946e-01,4.492814437591618471e-01,-2.803327143903734317e-02,2.105220947253005556e-02,-3.983657735419662144e-02,4.860015587916471924e-02,1.672602585242990159e-01,1.760621088560951515e-03,-7.114405066727254312e-02,-2.619890110359203092e-02,-2.381168331573372404e-02,8.429588276298455307e-02,3.170229744781516867e+00,-8.022372366227153995e-02,-8.155309659343318307e-01
5.000000000000000000e+02,-4.000973775384862770e-03,-2.498072919492052776e-02,-2.934233175493529064e-02,2.081928983795620219e-02,-8.916609863243819545e-01,-1.080757782139300932e-01,3.241516162489319064e-01,1.829064072813757838e-02,8.607694571820924401e-02,-1.014459167031348530e+00,9.432064603556294946e-01,4.492814437591618471e-01,-2.803327143903734317e-02,2.105220947253005556e-02,-3.996787362512022046e-02,3.285444527363854533e-02,1.672602585242990159e-01,1.760621088560951515e-03,-6.914918171986079998e-02,-2.945118323012652431e-02,-2.413448571372780321e-02,8.429588276298456695e-02,3.167286501085190054e+00,-8.022372366227153995e-02,-8.166723192172558043e-01
6.000000000000000000e+02,-3.957564674064218725e-03,-2.498072919492052776e-02,-2.072302176496225445e-02,1.969051397531796505e-02,-8.916609863243819545e-01,-1.080757782139300932e-01,3.114379143342124734e-01,1.829064072813757838e-02,8.574032046825473541e-02,-7.869204179586025694e-01,9.432064603556294946e-01,4.492814437591618471e-01,-2.803327143903734317e-02,2.105220947253005556e-02,-3.996787362512022046e-02,3.451988487990265836e-02,1.672602585242990159e-01,1.766413823428806791e-03,-7.097126949269320917e-02,-3.738407305358795729e-02,-2.417483601347707525e-02,8.429588276298456695e-02,3.170229744781516867e+00,-8.047762114355104524e-02,-8.166723192172558043e-01
7.000000000000000000e+02,-3.957564674064218725e-03,-1.606765560175339030e-02,-2.015211801801165478e-02,1.534151804869261088e-02,-8.916609863243819545e-01,-1.080757782139300932e-01,3.114379143342124734e-01,1.829064072813757838e-02,8.544364785081784430e-02,-7.869204179586025694e-01,9.432064603556294946e-01,4.492814437591618471e-01,-2.803327143903734317e-02,2.105220947253005556e-02,-3.996787362512022046e-02,4.084507320486013143e-02,1.672602585242990159e-01,1.760621088560951515e-03,-7.114405066727254312e-02,-3.738407305358795729e-02,-2.417483601347707525e-02,8.429588276298456695e-02,3.170229744781516867e+00,-8.022372366227153995e-02,-8.131624014735923112e-01
8.000000000000000000e+02,-5.507050098227838503e-03,-1.495352140260751070e-02,-2.519719510218406539e-02,1.410368669958642941e-02,-8.916609863243819545e-01,-1.080757782139300932e-01,3.653853522428149314e-01,1.829064072813757838e-02,8.585470970212517872e-02,-7.869204179586025694e-01,9.432064603556294946e-01,4.492814437591618471e-01,-2.803327143903734317e-02,2.106419083306552281e-02,-3.996787362512022046e-02,4.163572174547980342e-02,2.448979719763935969e-01,1.303706697881720908e-03,-7.114405066727254312e-02,-3.738407305358795729e-02,-2.427701040011480058e-02,8.429588276298456695e-02,3.156168411955778907e+00,-8.056156978729064888e-02,-8.166723192172558043e-01
9.000000000000000000e+02,-5.507050098227838503e-03,-1.495352140260751070e-02,-2.519719510218406539e-02,1.380564865583814617e-02,-8.916609863243819545e-01,-1.054688537590126179e-01,3.653853522428149314e-01,1.829064072813757838e-02,8.585470970212517872e-02,-8.267914013421346908e-01,9.432064603556294946e-01,4.492814437591618471e-01,-2.803327143903734317e-02,1.935972486202343010e-02,-3.996787362512022046e-02,4.563980190418005789e-02,2.448979719763935969e-01,1.292129221520002796e-03,-7.114405066727254312e-02,-3.738407305358795729e-02,-2.815472892641403616e-02,8.429588276298456695e-02,3.179150084770002493e+00,-7.993068708611741902e-02,-8.166723192172558043e-01
1.000000000000000000e+03,-5.589387623074700689e-03,-1.495352140260751070e-02,-2.519719510218406539e-02,1.410368669958642941e-02,-8.916609863243819545e-01,-1.080757782139300932e-01,3.653853522428149314e-01,1.829064072813757838e-02,8.585470970212517872e-02,-7.869204179586025694e-01,9.432064603556294946e-01,4.492814437591618471e-01,-2.803327143903734317e-02,1.950831385491015590e-02,-3.989837774417426958e-02,6.215310793636802389e-02,2.448979719763935969e-01,1.247886082013927901e-03,-7.114405066727254312e-02,-3.738407305358795729e-02,-2.874310476277307583e-02,8.429588276298456695e-02,3.180375651705037221e+00,-8.022372366227153995e-02,-8.166723192172558043e-01
1.100000000000000000e+03,-4.100519019667109473e-03,-1.907032740486360595e-02,-2.519719510218406539e-02,1.105480503624920938e-02,-8.916609863243819545e-01,-1.080757782139300932e-01,3.653853522428149314e-01,1.829064072813757838e-02,5.308174325131953530e-02,-7.869204179586025694e-01,9.432064603556294946e-01,4.492814437591618471e-01,-2.803327143903734317e-02,1.934278240265417670e-02,-3.996787362512022046e-02,6.215310793636802389e-02,2.422107393406347509e-01,1.247886082013927901e-03,-7.114405066727254312e-02,-3.685123415803192443e-02,-2.874310476277307583e-02,8.429588276298456695e-02,3.170229744781516867e+00,-8.022372366227153995e-02,-8.135550878312247658e-01
1.200000000000000000e+03,-4.100519019667109473e-03,-1.958492815514562002e-02,-2.519719510218406539e-02,1.101573578522513711e-02,-8.916609863243819545e-01,-1.080757782139300932e-01,3.653853522428149314e-01,1.829064072813757838e-02,4.898512244496885937e-02,-7.869204179586025694e-01,9.464942603291902623e-01,4.492814437591618471e-01,-2.803327143903734317e-02,1.820334455812144814e-02,-3.996787362512022046e-02,6.215310793636802389e-02,1.965338725393074304e-01,1.216560153858940556e-03,-7.114405066727254312e-02,-2.739996350016126597e-02,-2.949972494481709756e-02,8.418360907106044178e-02,3.170229744781516867e+00,-8.022372366227153995e-02,-8.166723192172558043e-01
1.300000000000000000e+03,-5.767580575631214151e-03,-1.725002642450606388e-02,-2.525899656075792157e-02,1.103373455503113380e-02,-8.916609863243819545e-01,-1.080757782139300932e-01,3.712992917087070688e-01,1.829064072813757838e-02,4.730885243021021314e-02,-7.869204179586025694e-01,9.432064603556294946e-01,4.492814437591618471e-01,-2.803327143903734317e-02,2.123257015114138335e-02,-3.996787362512022046e-02,6.288209072401926281e-02,1.962593930203067050e-01,7.341802307181018172e-04,-7.114405066727254312e-02,-2.620238195793823943e-02,-2.874310476277307583e-02,8.429588276298456695e-02,3.180295056961834455e+00,-6.579334179022332252e-02,-8.166723192172558043e-01
1.400000000000000000e+03,-5.975963270126724743e-03,-1.668992559430509254e-02,-2.514423237713496462e-02,1.092764297084998504e-02,-8.916609863243819545e-01,-1.080757782139300932e-01,4.927806236524521766e-01,1.829064072813757838e-02,4.898512244496885937e-02,-7.832817570121558548e-01,9.432064603556294946e-01,4.492814437591618471e-01,-2.803327143903734317e-02,2.114526262467658277e-02,-3.996787362512022046e-02,6.215310793636802389e-02,1.962593930203067050e-01,6.693694719926927134e-04,-7.114405066727254312e-02,-2.615194980598292002e-02,-2.874310476277307583e-02,8.429588276298455307e-02,3.170229744781516867e+00,-5.433853729667399018e-02,-8.131481043824795307e-01
1.500000000000000000e+03,-5.975963270126724743e-03,-1.668992559430509254e-02,-2.572041255302082510e-02,1.105480503624921111e-02,-8.916609863243819545e-01,-1.080757782139300932e-01,4.927806236524521766e-01,1.829064072813757838e-02,6.243658985078261170e-02,-7.869204179586025694e-01,9.432064603556294946e-01,4.492814437591618471e-01,-2.803327143903734317e-02,2.114526262467658277e-02,-3.996787362512022046e-02,6.215310793636802389e-02,2.686589424105630952e-01,6.724943393515782396e-04,-7.114405066727254312e-02,-2.613640804937851503e-02,-2.874310476277307583e-02,8.429588276298455307e-02,3.170229744781516867e+00,-5.283245331819598489e-02,-8.146135089997458278e-01
1.600000000000000000e+03,-5.975963270126724743e-03,-1.668992559430509254e-02,-2.566514420431503796e-02,6.236579486887172848e-03,-8.916609863243819545e-01,-1.080757782139300932e-01,4.927806236524521211e-01,1.829064072813757838e-02,6.243658985078261170e-02,-7.869204179586025694e-01,9.432064603556294946e-01,4.492814437591618471e-01,-2.803327143903734317e-02,2.114526262467658277e-02,-3.996787362512022046e-02,9.244012002358677205e-02,2.686589424105630952e-01,4.161688959528021467e-04,-7.114405066727254312e-02,-2.615194980598291655e-02,-2.874310476277307583e-02,8.429588276298456695e-02,3.170229744781516867e+00,-5.258551013954441966e-02,-8.166723192172558043e-01
1.700000000000000000e+03,-5.975963270126724743e-03,-1.668992559430509254e-02,-2.572041255302082510e-02,5.016454438658880105e-03,-8.916609863243819545e-01,-1.080757782139300932e-01,4.927806236524521211e-01,1.827227303224795291e-02,6.243658985078261170e-02,-7.869204179586025694e-01,9.432064603556294946e-01,4.482083798979128453e-01,-2.800929629369373550e-02,2.109045057827810959e-02,-3.996787362512022046e-02,7.926519949963047040e-02,2.686589424105630952e-01,4.161688959528021467e-04,-7.114405066727254312e-02,-1.787888496909038547e-02,-2.874310476277307583e-02,8.429588276298456695e-02,3.165992218213237841e+00,-5.258551013954441966e-02,-8.152285995039969535e-01
1.800000000000000000e+03,-5.975963270126724743e-03,-1.509184115640953457e-02,-2.081890593606950182e-02,4.278751621850164152e-03,-8.916609863243819545e-01,-1.144966879793377079e-01,4.952100215761677249e-01,1.829064072813757838e-02,6.243658985078261170e-02,-7.869204179586025694e-01,9.432064603556294946e-01,4.472260042262053426e-01,-2.816051693162616165e-02,2.028610374467497771e-02,-4.004375588926528673e-02,7.926519949963047040e-02,2.700020184213852703e-01,4.161688959528021467e-04,-7.114405066727254312e-02,-1.724331486189795148e-02,-2.874310476277307583e-02,8.429588276298456695e-02,3.170229744781516867e+00,-5.258551013954441966e-02,-8.166723192172558043e-01
1.900000000000000000e+03,-5.975963270126724743e-03,-1.566112506745638566e-02,-2.081890593606950182e-02,4.278751621850164152e-03,-8.916609863243819545e-01,-1.233562795400466733e-01,4.927806236524521211e-01,1.829064072813757838e-02,6.243658985078261170e-02,-7.869204179586025694e-01,9.432064603556294946e-01,4.492814437591618471e-01,-2.803327143903734317e-02,2.028610374467497771e-02,-3.996787362512022046e-02,7.926519949963047040e-02,2.678478971445395485e-01,4.375602075894347693e-04,-7.469891574668467704e-02,-1.728535651024109762e-02,-2.881822158110209850e-02,8.429588276298456695e-02,3.170229744781516867e+00,-5.258551013954441966e-02,-8.166723192172558043e-01
2.000000000000000000e+03,-5.975963270126724743e-03,-1.531331035519021763e-02,-2.020621760895058988e-02,4.339000581384281838e-03,-9.334695964496959597e-01,-1.080757782139300932e-01,4.927806236524521211e-01,1.829064072813757838e-02,3.921696310251077122e-02,-7.869204179586025694e-01,9.432064603556294946e-01,4.492814437591618471e-01,-2.803327143903734317e-02,2.114526262467658277e-02,-3.996787362512022046e-02,7.926519949963047040e-02,2.686589424105630952e-01,4.161688959528021467e-04,-7.114405066727254312e-02,-1.572391057780355220e-02,-2.874310476277307583e-02,8.429588276298456695e-02,3.173585498426077400e+00,-5.234026550350415891e-02,-8.166723192172558043e-01
2.100000000000000000e+03,-5.975963270126724743e-03,-1.531331035519021763e-02,-2.020621760895058988e-02,3.029813724365823958e-03,-9.334695964496959597e-01,-1.080757782139300932e-01,4.809970328831405517e-01,1.824896080367520088e-02,4.136105491362659231e-02,-7.869204179586025694e-01,9.472037577159485577e-01,4.492814437591618471e-01,-2.803327143903734317e-02,2.442184031306546266e-02,-3.996787362512022046e-02,1.106746440692001621e-01,2.692907586994239821e-01,4.161688959528021467e-04,-7.114405066727254312e-02,-1.579707541312577387e-02,-2.874310476277307583e-02,8.429588276298456695e-02,3.170229744781516867e+00,-5.258551013954441966e-02,-8.166723192172558043e-01
2.200000000000000000e+03,-8.792692246503629530e-03,-1.491954562181607193e-02,-1.924615894308490810e-02,2.523761856065875539e-03,-9.356357885366366478e-01,-1.080757782139300932e-01,4.857673250162855005e-01,1.829064072813757838e-02,3.683552266044931578e-02,-7.869204179586025694e-01,9.432064603556294946e-01,4.492814437591618471e-01,-2.802598177844466826e-02,2.705583209598434041e-02,-4.014036653398679599e-02,1.146008246403963510e-01,2.686589424105630952e-01,4.693664957466934032e-04,-6.961054943012758012e-02,-1.337359679432860438e-02,-2.874310476277307583e-02,8.429588276298456695e-02,3.170229744781516867e+00,-5.257956254552789699e-02,-8.166723192172558043e-01
